D:\MassHunter\GCMS\1\data\2025\Quentin\QD_250515_MONITORING_NMe2_24h_3uL_inj.D Fri May 16 16:04:25 2025
Start of data points
8.99552,1777
9.00125,2698
9.00697,2375
9.01268,2167
9.01840,2019
9.02413,3961
9.02985,4346
9.03557,2669
9.04130,4198
9.04702,2405
9.05273,2570
9.05847,3220
9.06418,2975
9.06990,1867
9.07563,2506
9.08135,2167
9.08707,2479
9.09280,2116
9.09852,2268
9.10423,2166
9.10997,2372
9.11568,2388
9.12140,2215
9.12713,2678
9.13285,2037
9.13857,2838
9.14430,3259
9.15002,5352
9.15573,7732
9.16147,7750
9.16718,7160
9.17290,5026
9.17863,3931
9.18435,3424
9.19007,2976
9.19578,2958
9.20152,2283
9.20723,2678
9.21295,2749
9.21868,2412
9.22440,2896
9.23012,2209
9.23585,2040
9.24157,2319
9.24728,2342
9.25302,2940
9.25873,4307
9.26445,7440
9.27018,7818
9.27590,8221
9.28162,4976
9.28735,5526
9.29307,3948
9.29878,3371
9.30452,2765
9.31023,3513
9.31595,2890
9.32168,3206
9.32740,3132
9.33312,3416
9.33885,2793
9.34457,2715
9.35028,3479
9.35602,3924
9.36173,3016
9.36745,2646
9.37317,1982
9.37890,2457
9.38462,3105
9.39033,2502
9.39607,2739
9.40178,1698
9.40750,2280
9.41323,2287
9.41895,2167
9.42467,2631
9.43040,3557
9.43612,3046
9.44183,3108
9.44757,2075
9.45328,2715
9.45900,2685
9.46473,2609
9.47045,2021
9.47617,1949
9.48190,2392
9.48762,2376
9.49333,2447
9.49907,2821
9.50478,3050
9.51050,2031
9.51623,1966
9.52195,2053
9.52767,2281
9.53340,2397
9.53912,2013
9.54483,2345
9.55057,2025
9.55628,2643
9.56200,2673
9.56772,2496
9.57345,2042
9.57917,3640
9.58488,3476
9.59062,2991
9.59633,3185
9.60205,2296
9.60778,2524
9.61350,2415
9.61922,2221
9.62495,1996
9.63067,2116
9.63638,2043
9.64212,2262
9.64783,2255
9.65355,1655
9.65928,2004
9.66500,1759
9.67072,2060
9.67645,2307
9.68217,1686
9.68788,1321
9.69362,2031
9.69933,2550
9.70505,2725
9.71078,2678
9.71650,2040
9.72222,2491
9.72795,1872
9.73367,2304
9.73938,2252
9.74510,2446
9.75083,2142
9.75655,2603
9.76227,1621
9.76800,1652
9.77372,2343
9.77943,2182
9.78517,2944
9.79088,2747
9.79660,1932
9.80233,1954
9.80805,2204
9.81377,2840
9.81950,1943
9.82522,1731
9.83093,2168
9.83667,2784
9.84238,2629
9.84810,2715
9.85383,2022
9.85955,1737
9.86527,1764
9.87100,1922
9.87672,2375
9.88243,2399
9.88817,2940
9.89388,1937
9.89960,2300
9.90533,5250
9.91105,12309
9.91677,26057
9.92248,56860
9.92822,117272
9.93393,241768
9.93965,434968
9.94538,614687
9.95110,672861
9.95682,547671
9.96255,317099
9.96827,141388
9.97398,50923
9.97972,17736
9.98543,7898
9.99115,4788
9.99688,3211
10.00260,3179
10.00832,3098
10.01405,2173
10.01977,3212
10.02548,2874
10.03122,2379
10.03693,1889
10.04265,2921
10.04838,2820
10.05410,2378
10.05982,2381
10.06555,2262
10.07127,2571
10.07698,3266
10.08272,3433
10.08843,4552
10.09415,3296
10.09987,2547
10.10560,2364
10.11132,2995
10.11703,2694
10.12277,2476
10.12848,2640
10.13420,3497
10.13993,2815
10.14565,2950
10.15137,2868
10.15710,3851
10.16282,2932
10.16853,3205
10.17427,3229
10.17998,3404
10.18570,3427
10.19143,2838
10.19715,3802
10.20287,3644
10.20860,2325
10.21432,3359
10.22003,3193
10.22577,3765
10.23148,3289
10.23720,2846
10.24293,2908
10.24865,2452
10.25437,2491
10.26010,2469
10.26582,2342
10.27153,2156
10.27725,2098
10.28298,3082
10.28870,1569
10.29442,2579
10.30015,2287
10.30587,2640
10.31158,2356
10.31732,2472
10.32303,3475
10.32875,2867
10.33448,2352
10.34020,2400
10.34592,2556
10.35165,2150
10.35737,1713
10.36308,2608
10.36882,2452
10.37453,2625
10.38025,2564
10.38598,2880
10.39170,1869
10.39742,2603
10.40315,2224
10.40887,2542
10.41458,2322
10.42032,1342
10.42603,2056
10.43175,2847
10.43748,4219
10.44320,3897
10.44892,3933
10.45463,2977
10.46037,3390
10.46608,3069
10.47180,4079
10.47753,3927
10.48325,4019
10.48897,3698
10.49470,3095
10.50042,2671
10.50613,2724
10.51187,3094
10.51758,3551
10.52330,2598
10.52903,2471
10.53475,2552
10.54047,2947
10.54620,2107
10.55192,2657
10.55763,2418
10.56337,3058
10.56908,2236
10.57480,2216
10.58053,2589
10.58625,2628
10.59197,2706
10.59770,2328
10.60342,2553
10.60913,2562
10.61487,2959
10.62058,3345
10.62630,2997
10.63203,3110
10.63775,2673
10.64347,1945
10.64918,3126
10.65492,2313
10.66063,2380
10.66635,2704
10.67208,2932
10.67780,3157
10.68352,2835
10.68925,2795
10.69497,1648
10.70068,2447
10.70642,2259
10.71213,2350
10.71785,2524
10.72358,2096
10.72930,2417
10.73502,1780
10.74075,2443
10.74647,1978
10.75218,2466
10.75792,1548
10.76363,2423
10.76935,2126
10.77508,1970
10.78080,2745
10.78652,2953
10.79225,3757
10.79797,3417
10.80368,3330
10.80942,2563
10.81513,2382
10.82085,2030
10.82657,1755
10.83230,2471
10.83802,2312
10.84373,1698
10.84947,2064
10.85518,2695
10.86090,2322
10.86663,2065
10.87235,2534
10.87807,2939
10.88380,2450
10.88952,1926
10.89523,2365
10.90097,2069
10.90668,2923
10.91240,2935
10.91813,3850
10.92385,5257
10.92957,5881
10.93530,5179
10.94102,4841
10.94673,2507
10.95247,2962
10.95818,2484
10.96390,1792
10.96963,3135
10.97535,2608
10.98107,3437
10.98680,2637
10.99252,1972
10.99823,2053
11.00395,2560
11.00968,2538
11.01540,2586
11.02112,2514
11.02685,2829
11.03257,2498
11.03828,3125
11.04402,2602
11.04973,2209
11.05545,2524
11.06118,1870
11.06690,2380
11.07262,3166
11.07835,3068
11.08407,3267
11.08978,2878
11.09552,3249
11.10123,2664
11.10695,2637
11.11268,2778
11.11840,2578
11.12412,2571
11.12985,2239
11.13557,2748
11.14128,1949
11.14702,2067
11.15273,1802
11.15845,2521
11.16418,2579
11.16990,2453
11.17562,2858
11.18133,2119
11.18707,2880
11.19278,2284
11.19850,2637
11.20423,2617
11.20995,2158
11.21567,2638
11.22140,2622
11.22712,3078
11.23283,2866
11.23857,2004
11.24428,1820
11.25000,2986
11.25573,2553
11.26145,1325
11.26717,2154
11.27290,2008
11.27862,2710
11.28433,1972
11.29007,2802
11.29578,1987
11.30150,2331
11.30723,2086
11.31295,2026
11.31867,2175
11.32440,2211
11.33012,2212
11.33583,2050
11.34157,1789
11.34728,2019
11.35300,1915
11.35872,1904
11.36445,2491
11.37017,2052
11.37588,2472
11.38162,2195
11.38733,2035
11.39305,2359
11.39878,1580
11.40450,2462
11.41022,2088
11.41595,2373
11.42167,1770
11.42738,2470
11.43312,2432
11.43883,3319
11.44455,4025
11.45028,5234
11.45600,4769
11.46172,5361
11.46745,3695
11.47317,2579
11.47888,2025
11.48462,2417
11.49033,2250
11.49605,2362
11.50178,2254
11.50750,1753
11.51322,2718
11.51895,2233
11.52467,2741
11.53038,2341
11.53612,2194
11.54183,1921
11.54755,2161
11.55327,2113
11.55900,2647
11.56472,2628
11.57043,2552
11.57617,2262
11.58188,2552
11.58760,2328
11.59333,3137
11.59905,3385
11.60477,2541
11.61050,3044
11.61622,2440
11.62193,2440
11.62767,2808
11.63338,2629
11.63910,3197
11.64483,2301
11.65055,2614
11.65627,2021
11.66200,2286
11.66772,2173
11.67343,1788
11.67917,2562
11.68488,2566
11.69060,2401
11.69633,1890
11.70205,2743
11.70777,2331
11.71348,2010
11.71922,2119
11.72493,2326
11.73065,2336
11.73638,2745
11.74210,2599
11.74782,1634
11.75355,1667
11.75927,1958
11.76498,2644
11.77072,2577
11.77643,2298
11.78215,2945
11.78788,3809
11.79360,3817
11.79932,5191
11.80505,4019
11.81077,3490
11.81648,2981
11.82222,2955
11.82793,3075
11.83365,2511
11.83938,1691
11.84510,1933
11.85082,2083
11.85655,2908
11.86227,2221
11.86798,2381
11.87372,2157
11.87943,2312
11.88515,1599
11.89088,2203
11.89660,2123
11.90232,2067
11.90803,2133
11.91377,1690
11.91948,1817
11.92520,2637
11.93093,1814
11.93665,1853
11.94237,1871
11.94810,1843
11.95382,2631
11.95953,2534
11.96527,2915
11.97098,5815
11.97670,7994
11.98243,8225
11.98815,6849
11.99387,5220
11.99960,3402
12.00532,2841
12.01103,2494
12.01677,2357
12.02248,2272
12.02820,2227
12.03393,2103
12.03965,1871
12.04537,2701
12.05110,2751
12.05682,1770
12.06253,1679
12.06827,1935
12.07398,1704
12.07970,2406
12.08542,1975
12.09115,2266
12.09687,3056
12.10258,2486
12.10832,1900
12.11403,2359
12.11975,2317
12.12548,2146
12.13120,2780
12.13692,3319
12.14265,4141
12.14837,7975
12.15408,19526
12.15982,44957
12.16553,98851
12.17125,190576
12.17698,320864
12.18270,390826
12.18842,358694
12.19415,243927
12.19987,119070
12.20558,40157
12.21132,14322
12.21703,5611
12.22275,3750
12.22848,3736
12.23420,3532
12.23992,3499
12.24565,3732
12.25137,2195
12.25708,3821
12.26280,3064
12.26853,4158
12.27425,3845
12.27997,4199
12.28570,4260
12.29142,2820
12.29713,3496
12.30287,3687
12.30858,2528
12.31430,2306
12.32003,2618
12.32575,2616
12.33147,2968
12.33720,2603
12.34292,2810
12.34863,3176
12.35437,2868
12.36008,4585
12.36580,4191
12.37153,4656
12.37725,4328
12.38297,3642
12.38870,3115
12.39442,3415
12.40013,2709
12.40587,3158
12.41158,3383
12.41730,2686
12.42303,1742
12.42875,2680
12.43447,2611
12.44018,2473
12.44592,2971
12.45163,3277
12.45735,2973
12.46308,2127
12.46880,3147
12.47452,3339
12.48025,1840
12.48597,2539
12.49168,1945
12.49742,2932
12.50313,2453
12.50885,2731
12.51458,3392
12.52030,2783
12.52602,2495
12.53175,2328
12.53747,3425
12.54318,3025
12.54892,2814
12.55463,2041
12.56035,2460
12.56608,1849
12.57180,2912
12.57752,2494
12.58325,3439
12.58897,3298
12.59468,3447
12.60042,3122
12.60613,1964
12.61185,2175
12.61758,2400
12.62330,1541
12.62902,3058
12.63473,2842
12.64047,2873
12.64618,3223
12.65190,2523
12.65763,2989
12.66335,3482
12.66907,4681
12.67480,4199
12.68052,3180
12.68623,3300
12.69197,3708
12.69768,5122
12.70340,8706
12.70913,11009
12.71485,11722
12.72057,10170
12.72630,6361
12.73202,3955
12.73773,3726
12.74347,3779
12.74918,3603
12.75490,4148
12.76063,3362
12.76635,2450
12.77207,3182
12.77780,2986
12.78352,3232
12.78923,3725
12.79497,3430
12.80068,3318
12.80640,3487
12.81212,4368
12.81785,4213
12.82357,6302
12.82928,7047
12.83502,6247
12.84073,5156
12.84645,4952
12.85218,5059
12.85790,4307
12.86362,5344
12.86935,3429
12.87507,4440
12.88078,3176
12.88652,3916
12.89223,2585
12.89795,2965
12.90368,2799
12.90940,1999
12.91512,2751
12.92085,3181
12.92657,3546
12.93228,5847
12.93802,7527
12.94373,7901
12.94945,6535
12.95518,4402
12.96090,3910
12.96662,2597
12.97235,4053
12.97807,3377
12.98378,3807
12.98950,3977
12.99523,3496
13.00095,3479
13.00667,2908
13.01240,2826
13.01812,2277
13.02383,2439
13.02957,2981
13.03528,2431
13.04100,2937
13.04673,2571
13.05245,3488
13.05817,4821
13.06390,5619
13.06962,4942
13.07533,4165
13.08107,4162
13.08678,4852
13.09250,5196
13.09823,5038
13.10395,5897
13.10967,3805
13.11540,3852
13.12112,3270
13.12683,2547
13.13257,3166
13.13828,3346
13.14400,3185
13.14973,2614
13.15545,3616
13.16117,3465
13.16688,2664
13.17262,2863
13.17833,2016
13.18405,1920
13.18978,2554
13.19550,2375
13.20122,3610
13.20695,3707
13.21267,3647
13.21838,3876
13.22412,3875
13.22983,2936
13.23555,2790
13.24128,2295
13.24700,1886
13.25272,2286
13.25845,3633
13.26417,2578
13.26988,2831
13.27562,3879
13.28133,3587
13.28705,3233
13.29278,2606
13.29850,2444
13.30422,2772
13.30995,2816
13.31567,3153
13.32138,2772
13.32712,1923
13.33283,2676
13.33855,2027
13.34428,2115
13.35000,2260
13.35572,2917
13.36143,2595
13.36717,2662
13.37288,2638
13.37860,3945
13.38433,6008
13.39005,6567
13.39577,5717
13.40150,4824
13.40722,3760
13.41293,2927
13.41867,3319
13.42438,2500
13.43010,2671
13.43583,3408
13.44155,2781
13.44727,2975
13.45300,3123
13.45872,3960
13.46443,3630
13.47017,3677
13.47588,4915
13.48160,6198
13.48733,7931
13.49305,6788
13.49877,6803
13.50450,5446
13.51022,4444
13.51593,3778
13.52167,3709
13.52738,4760
13.53310,3973
13.53882,3800
13.54455,4251
13.55027,2851
13.55598,4071
13.56172,3361
13.56743,2788
13.57315,3475
13.57888,3417
13.58460,3064
13.59032,3030
13.59605,3028
13.60177,3728
13.60748,3493
13.61322,2733
13.61893,2750
13.62465,2725
13.63038,3211
13.63610,3332
13.64182,2571
13.64755,2798
13.65327,2773
13.65898,3135
13.66472,2944
13.67043,2981
13.67615,2241
13.68188,2651
13.68760,2350
13.69332,3165
13.69905,3269
13.70477,2414
13.71048,2514
13.71620,3738
13.72193,3160
13.72765,4313
13.73337,5182
13.73910,6419
13.74482,5464
13.75053,4385
13.75627,4939
13.76198,4134
13.76770,4037
13.77343,4595
13.77915,3543
13.78487,3895
13.79060,3949
13.79632,3630
13.80203,3729
13.80777,4294
13.81348,3520
13.81920,3613
13.82493,3687
13.83065,3159
13.83637,4640
13.84210,5712
13.84782,5554
13.85353,6861
13.85927,10564
13.86498,21573
13.87070,47334
13.87643,90088
13.88215,123810
13.88787,123065
13.89358,90909
13.89932,53788
13.90503,24808
13.91075,13875
13.91648,9480
13.92220,7403
13.92792,6736
13.93365,5324
13.93937,6012
13.94508,5358
13.95082,5226
13.95653,5184
13.96225,5034
13.96798,5474
13.97370,4675
13.97942,5168
13.98515,5086
13.99087,3961
13.99658,4082
14.00232,5021
14.00803,3802
14.01375,3992
14.01948,4209
14.02520,4601
14.03092,3373
14.03665,3417
14.04237,4149
14.04808,3358
14.05382,4696
14.05953,4000
14.06525,3668
14.07097,5267
14.07670,4153
14.08242,3222
14.08813,3068
14.09387,3764
14.09958,3336
14.10530,2510
14.11103,2706
14.11675,2418
14.12247,3506
14.12820,4172
14.13392,3184
14.13963,3259
14.14537,3541
14.15108,3992
14.15680,6026
14.16253,11108
14.16825,25209
14.17397,47346
14.17970,79183
14.18542,100387
14.19113,89549
14.19687,61713
14.20258,31601
14.20830,14854
14.21403,8314
14.21975,6024
14.22547,4026
14.23120,4044
14.23692,3638
14.24263,3369
14.24837,2832
14.25408,3165
14.25980,3850
14.26552,3973
14.27125,2683
14.27697,2803
14.28268,3449
14.28842,3168
14.29413,3376
14.29985,2064
14.30558,3546
14.31130,3672
14.31702,3169
14.32275,2585
14.32847,3309
14.33418,2820
14.33992,2673
14.34563,3221
14.35135,3896
14.35708,2261
14.36280,2733
14.36852,2379
14.37425,3175
14.37997,3269
14.38568,3557
14.39142,3043
14.39713,3893
14.40285,3689
14.40858,5283
14.41430,3066
14.42002,3641
14.42575,2619
14.43147,2981
14.43718,2838
14.44290,3543
14.44863,3174
14.45435,4323
14.46007,4337
14.46580,4100
14.47152,3861
14.47723,4300
14.48297,3246
14.48868,3122
14.49440,3451
14.50013,3217
14.50585,3759
14.51157,3562
14.51730,4329
14.52302,4652
14.52873,5643
14.53447,4639
14.54018,4043
14.54590,3629
14.55163,3559
14.55735,2817
14.56307,2823
14.56880,2253
14.57452,2988
14.58023,3184
14.58597,2569
14.59168,4071
14.59740,3405
14.60313,4530
14.60885,3278
14.61457,3654
14.62028,2983
14.62602,3620
14.63173,3361
14.63745,2838
14.64318,3169
14.64890,3342
14.65462,4094
14.66035,4282
14.66607,3649
14.67178,5206
14.67752,5996
14.68323,4404
14.68895,4241
14.69468,3658
14.70040,3929
14.70612,4964
14.71185,5825
14.71757,7386
14.72328,5571
14.72902,5188
14.73473,3784
14.74045,4829
14.74618,6048
14.75190,5439
14.75762,5582
14.76335,5260
14.76907,5029
14.77478,4098
14.78052,4347
14.78623,3640
14.79195,3124
14.79767,3027
14.80340,2057
14.80912,2859
14.81483,2666
14.82057,3682
14.82628,3239
14.83200,3050
14.83773,2123
14.84345,2689
14.84917,3572
14.85490,3170
14.86062,3269
14.86633,3803
14.87207,4155
14.87778,4426
14.88350,5649
14.88923,6824
14.89495,5474
14.90067,4683
14.90640,5666
14.91212,4609
14.91783,3212
14.92357,4281
14.92928,4541
14.93500,5925
14.94073,4226
14.94645,3974
14.95217,4367
14.95790,3466
14.96362,5281
14.96933,4614
14.97507,5901
14.98078,4455
14.98650,4542
14.99222,3512
14.99795,3031
15.00367,3683
15.00938,3154
15.01512,3249
15.02083,3670
15.02655,4094
15.03228,4347
15.03800,2806
15.04372,3736
15.04945,3084
15.05517,2860
15.06088,2988
15.06662,2231
15.07233,2890
15.07805,2593
15.08378,3743
15.08950,3599
15.09522,3472
15.10095,3474
15.10667,4042
15.11238,3105
15.11812,3056
15.12383,5238
15.12955,6999
15.13528,8008
15.14100,9916
15.14672,9824
15.15243,8196
15.15817,5823
15.16388,4470
15.16960,3019
15.17533,3550
15.18105,3373
15.18677,3100
15.19250,2853
15.19822,3245
15.20393,2898
15.20967,2833
15.21538,3631
15.22110,3376
15.22683,4309
15.23255,4182
15.23827,5713
15.24400,5579
15.24972,5167
15.25543,4699
15.26117,2938
15.26688,3603
15.27260,3453
15.27833,3165
15.28405,3689
15.28977,3056
15.29550,2826
15.30122,3780
15.30693,4215
15.31267,4007
15.31838,3053
15.32410,3760
15.32983,4696
15.33555,5586
15.34127,5523
15.34698,5964
15.35272,4816
15.35843,4302
15.36415,7099
15.36988,8795
15.37560,9380
15.38132,8894
15.38705,7829
15.39277,5284
15.39848,4574
15.40422,3532
15.40993,3784
15.41565,3104
15.42138,2982
15.42710,3230
15.43282,4245
15.43855,3944
15.44427,4513
15.44998,3699
15.45572,3751
15.46143,3279
15.46715,2534
15.47288,3386
15.47860,3061
15.48432,2977
15.49005,3089
15.49577,3816
15.50148,4180
15.50722,2919
15.51293,3135
15.51865,3416
15.52437,4034
15.53010,3529
15.53582,2778
15.54153,3041
15.54727,2684
15.55298,3813
15.55870,3007
15.56443,4005
15.57015,3761
15.57587,3688
15.58160,3700
15.58732,3649
15.59303,2865
15.59877,4120
15.60448,4207
15.61020,5293
15.61593,5297
15.62165,3550
15.62737,3426
15.63310,2660
15.63882,2772
15.64453,2093
15.65027,2860
15.65598,3866
15.66170,2339
15.66743,3358
15.67315,2873
15.67887,2681
15.68460,2664
15.69032,2551
15.69603,3579
15.70175,4002
15.70748,2804
15.71320,3537
15.71892,3474
15.72465,3679
15.73037,4451
15.73608,3355
15.74182,3096
15.74753,3322
15.75325,2376
15.75898,2278
15.76470,2179
15.77042,2568
15.77615,2315
15.78187,2711
15.78758,3042
15.79332,2522
15.79903,2590
15.80475,3324
15.81048,2706
15.81620,2156
15.82192,2433
15.82765,2441
15.83337,1977
15.83908,2776
15.84482,3730
15.85053,3268
15.85625,2769
15.86198,3014
15.86770,3078
15.87342,2433
15.87913,3005
15.88487,3333
15.89058,3590
15.89630,4650
15.90203,6767
15.90775,17069
15.91347,30227
15.91920,43946
15.92492,45719
15.93063,36740
15.93637,24817
15.94208,14216
