153.0918	1.732e4
153.1554	2.220e4
153.2189	1.778e4
153.2824	1.175e4
153.3460	1.052e4
153.4095	8.994e3
153.4731	7.226e3
153.5367	7.478e3
153.6002	6.030e3
153.6638	9.182e3
153.7273	9.478e3
153.7909	9.179e3
153.8544	8.015e3
153.9179	1.127e4
153.9815	1.639e4
154.0450	2.538e4
154.1086	2.442e4
154.1721	4.433e4
154.2357	6.942e4
154.2993	1.909e5
154.3628	5.352e5
154.4264	1.021e6
154.4899	1.468e6
154.5535	1.995e6
154.6170	2.493e6
154.6806	2.753e6
154.7441	2.772e6
154.8077	2.865e6
154.8712	3.142e6
154.9348	3.228e6
154.9983	2.886e6
155.0619	2.585e6
155.1254	3.032e6
155.1890	2.921e6
155.2526	1.911e6
155.3161	1.623e6
155.3797	8.845e5
155.4432	4.702e5
155.5068	3.039e5
155.5703	2.731e5
155.6339	3.200e5
155.6974	3.314e5
155.7610	3.239e5
155.8245	3.014e5
155.8881	3.286e5
155.9517	3.710e5
156.0152	3.127e5
156.0788	2.837e5
156.1423	3.403e5
156.2059	2.759e5
156.2694	2.112e5
156.3330	1.772e5
156.3966	8.627e4
156.4601	5.951e4
156.5237	4.016e4
156.5872	4.150e4
156.6508	3.699e4
156.7143	4.226e4
156.7779	3.902e4
156.8415	3.918e4
156.9050	4.255e4
156.9686	4.359e4
157.0321	4.301e4
157.0957	3.600e4
157.1593	3.805e4
157.2228	2.998e4
157.2864	2.446e4
157.3499	2.202e4
157.4135	1.887e4
157.4771	1.556e4
157.5406	1.576e4
157.6042	1.429e4
157.6677	1.398e4
157.7313	2.148e4
157.7949	1.646e4
