503.7621	1.078e5
503.8257	9.532e4
503.8894	7.418e4
503.9530	7.386e4
504.0167	6.421e4
504.0804	6.157e4
504.1440	5.553e4
504.2077	5.841e4
504.2714	5.124e4
504.3351	4.132e4
504.3987	3.765e4
504.4624	4.939e4
504.5261	5.310e4
504.5897	4.557e4
504.6534	4.516e4
504.7171	4.410e4
504.7808	5.106e4
504.8444	4.150e4
504.9081	2.918e4
504.9718	2.648e4
505.0354	3.046e4
505.0991	3.155e4
505.1628	3.513e4
505.2264	3.450e4
505.2901	3.963e4
505.3538	6.528e4
505.4174	1.194e5
505.4811	2.599e5
505.5448	8.171e5
505.6085	2.044e6
505.6721	3.972e6
505.7357	5.748e6
505.7994	6.904e6
505.8631	7.798e6
505.9268	8.586e6
505.9904	9.069e6
506.0541	9.560e6
506.1177	1.050e7
506.1814	1.130e7
506.2451	1.075e7
506.3087	9.863e6
506.3724	9.193e6
506.4361	9.851e6
506.4998	1.137e7
506.5634	1.007e7
506.6271	8.661e6
506.6908	9.105e6
506.7544	1.048e7
506.8181	8.652e6
506.8818	7.632e6
506.9454	6.836e6
507.0091	5.651e6
507.0728	5.340e6
507.1364	5.433e6
507.2001	5.305e6
507.2638	4.843e6
507.3275	4.397e6
507.3911	4.023e6
507.4548	4.546e6
507.5185	5.019e6
507.5821	4.204e6
507.6458	3.637e6
507.7094	3.895e6
507.7731	4.175e6
507.8368	3.272e6
507.9005	2.934e6
507.9641	2.444e6
508.0277	2.024e6
508.0914	1.820e6
508.1551	1.823e6
508.2188	1.696e6
508.2824	1.526e6
508.3461	1.373e6
508.4097	1.305e6
508.4734	1.552e6
508.5371	1.516e6
508.6008	1.283e6
508.6644	1.084e6
508.7281	1.251e6
508.7918	1.149e6
508.8554	8.810e5
508.9191	8.050e5
508.9828	6.160e5
509.0464	5.121e5
509.1101	4.671e5
509.1738	4.643e5
509.2375	4.111e5
509.3011	3.562e5
509.3647	3.397e5
509.4284	3.395e5
509.4921	3.709e5
509.5558	3.506e5
509.6194	2.963e5
509.6830	2.842e5
509.7467	3.112e5
509.8104	2.633e5
509.8741	2.212e5
509.9377	2.070e5
510.0014	1.538e5
510.0651	1.346e5
510.1287	1.258e5
510.1924	1.089e5
510.2561	1.132e5
510.3197	9.470e4
510.3834	9.445e4
510.4471	9.413e4
510.5108	9.831e4
510.5744	9.314e4
510.6381	6.974e4
510.7018	8.373e4
510.7654	8.015e4
510.8291	6.691e4
510.8927	6.541e4
510.9564	6.236e4
511.0201	5.627e4
511.0837	4.074e4
511.1474	5.268e4
511.2110	4.491e4
511.2747	4.415e4
511.3384	4.050e4
511.4020	4.131e4
511.4657	4.216e4
511.5294	4.133e4
511.5930	3.622e4
511.6567	4.428e4
511.7204	4.638e4
511.7841	4.132e4
511.8477	3.333e4
511.9114	3.646e4
511.9750	3.842e4
512.0388	3.355e4
512.1024	3.409e4
512.1661	3.431e4
512.2297	3.976e4
512.2933	3.605e4
512.3571	2.969e4
512.4207	3.224e4
512.4843	2.884e4
512.5481	2.989e4
512.6117	2.827e4
512.6754	2.955e4
512.7391	3.552e4
512.8027	3.381e4
512.8663	3.743e4
512.9301	3.084e4
512.9937	3.061e4
513.0573	2.323e4
513.1210	2.620e4
513.1847	2.969e4
513.2483	2.347e4
513.3120	2.032e4
513.3757	2.132e4
513.4394	2.510e4
