325.1393	1.885e5
325.2030	2.521e5
325.2667	3.679e5
325.3305	5.177e5
325.3942	8.173e5
325.4579	1.802e6
325.5216	4.913e6
325.5854	1.398e7
325.6491	3.253e7
325.7128	5.457e7
325.7766	7.032e7
325.8403	8.075e7
325.9040	1.000e8
325.9677	1.174e8
326.0315	1.183e8
326.0952	1.116e8
326.1589	1.068e8
326.2227	1.187e8
326.2863	1.192e8
326.3501	9.951e7
326.4138	8.710e7
326.4775	1.059e8
326.5413	9.105e7
326.6050	6.450e7
326.6688	6.090e7
326.7325	4.190e7
326.7962	3.439e7
326.8599	3.151e7
326.9236	3.287e7
326.9874	3.504e7
327.0511	3.397e7
327.1149	3.147e7
327.1785	3.052e7
327.2423	3.564e7
327.3060	3.322e7
327.3697	2.696e7
327.4335	2.544e7
327.4972	3.131e7
327.5609	2.293e7
327.6246	1.836e7
327.6884	1.619e7
327.7521	1.102e7
327.8158	9.419e6
327.8795	8.752e6
327.9433	9.248e6
328.0070	9.464e6
328.0707	8.963e6
328.1345	8.350e6
328.1982	8.470e6
328.2619	9.726e6
328.3257	8.147e6
328.3894	6.853e6
328.4531	7.197e6
328.5168	7.778e6
328.5806	5.355e6
328.6443	4.687e6
328.7080	3.488e6
328.7718	2.344e6
328.8354	1.925e6
328.8992	1.744e6
328.9629	1.744e6
329.0267	1.672e6
329.0904	1.624e6
329.1541	1.554e6
329.2178	1.610e6
329.2815	1.678e6
329.3453	1.399e6
329.4090	1.250e6
329.4727	1.405e6
329.5364	1.352e6
329.6002	9.768e5
329.6639	9.600e5
329.7276	6.871e5
329.7914	5.405e5
329.8551	4.883e5
329.9188	4.587e5
329.9825	4.353e5
330.0463	4.230e5
330.1100	3.960e5
330.1737	3.804e5
330.2375	3.814e5
330.3012	3.832e5
330.3649	3.361e5
330.4286	3.496e5
330.4924	3.511e5
330.5561	3.167e5
330.6198	3.002e5
330.6836	2.590e5
