649.5186	1.510e5
649.5823	1.832e5
649.6459	1.453e5
649.7096	1.532e5
649.7732	1.403e5
649.8368	1.744e5
649.9005	1.564e5
649.9641	1.587e5
650.0277	1.309e5
650.0914	1.163e5
650.1550	1.410e5
650.2186	1.851e5
650.2823	3.699e5
650.3459	8.767e5
650.4095	2.030e6
650.4733	4.480e6
650.5369	8.397e6
650.6005	1.253e7
650.6642	1.609e7
650.7278	1.971e7
650.7914	2.357e7
650.8551	2.687e7
650.9187	2.913e7
650.9824	3.005e7
651.0460	2.988e7
651.1096	2.945e7
651.1733	3.030e7
651.2369	3.390e7
651.3005	3.609e7
651.3643	3.367e7
651.4279	3.078e7
651.4915	2.987e7
651.5552	3.572e7
651.6188	3.703e7
651.6824	3.304e7
651.7461	3.044e7
651.8097	3.389e7
651.8733	3.324e7
651.9370	2.907e7
652.0006	2.646e7
652.0642	2.362e7
652.1279	2.072e7
652.1915	2.004e7
652.2552	2.125e7
652.3188	2.112e7
652.3824	1.895e7
652.4462	1.700e7
652.5098	1.688e7
652.5734	1.985e7
652.6371	1.890e7
652.7007	1.619e7
652.7643	1.545e7
652.8280	1.696e7
652.8916	1.538e7
652.9552	1.320e7
653.0189	1.206e7
653.0825	1.021e7
653.1461	8.822e6
653.2098	8.714e6
653.2734	8.890e6
653.3370	8.521e6
653.4008	7.609e6
653.4644	6.672e6
653.5281	7.060e6
653.5917	7.775e6
653.6553	6.968e6
653.7190	5.829e6
653.7826	5.674e6
653.8462	6.230e6
653.9099	5.212e6
653.9735	4.463e6
654.0371	3.925e6
654.1008	3.229e6
654.1644	2.825e6
654.2280	2.766e6
654.2917	2.756e6
654.3553	2.541e6
654.4189	2.214e6
654.4827	2.026e6
654.5463	2.212e6
654.6099	2.301e6
654.6736	1.968e6
654.7372	1.655e6
654.8009	1.729e6
654.8645	1.773e6
654.9281	1.427e6
654.9918	1.254e6
655.0554	1.070e6
655.1190	8.953e5
655.1827	7.791e5
655.2463	7.765e5
655.3099	7.713e5
655.3737	6.928e5
655.4373	6.261e5
655.5009	6.095e5
655.5646	6.577e5
655.6282	6.513e5
655.6918	5.554e5
655.7555	5.215e5
655.8191	5.367e5
655.8827	5.126e5
655.9464	4.285e5
656.0101	3.861e5
656.0738	3.554e5
