325.0380	2.297e4
325.1019	2.510e4
325.1659	3.547e4
325.2298	4.481e4
325.2938	6.409e4
325.3577	1.075e5
325.4217	2.145e5
325.4856	6.684e5
325.5496	1.992e6
325.6136	4.472e6
325.6775	7.071e6
325.7415	8.676e6
325.8054	9.660e6
325.8694	1.151e7
325.9333	1.453e7
325.9973	1.539e7
326.0612	1.384e7
326.1252	1.240e7
326.1891	1.254e7
326.2531	1.515e7
326.3171	1.339e7
326.3810	1.103e7
326.4450	1.145e7
326.5090	1.224e7
326.5729	8.436e6
326.6368	7.581e6
326.7008	5.725e6
326.7647	4.381e6
326.8287	3.908e6
326.8927	3.949e6
326.9566	4.439e6
327.0206	4.300e6
327.0846	3.789e6
327.1485	3.487e6
327.2125	3.752e6
327.2764	4.258e6
327.3404	3.520e6
327.4043	3.003e6
327.4683	3.473e6
327.5323	3.082e6
327.5962	2.224e6
327.6602	2.071e6
327.7241	1.466e6
327.7881	1.170e6
327.8520	1.072e6
327.9160	1.113e6
327.9799	1.199e6
328.0439	1.100e6
328.1078	9.886e5
328.1718	9.228e5
328.2357	1.077e6
328.2997	1.067e6
328.3637	8.726e5
328.4276	8.144e5
328.4916	9.403e5
328.5555	6.991e5
328.6195	5.612e5
328.6834	4.585e5
328.7474	3.013e5
328.8113	2.432e5
328.8753	2.245e5
328.9393	2.282e5
329.0033	2.259e5
329.0672	1.966e5
329.1312	1.811e5
329.1951	1.796e5
329.2591	2.074e5
329.3230	1.864e5
329.3869	1.603e5
329.4509	1.615e5
329.5149	1.741e5
329.5789	1.201e5
329.6428	1.127e5
329.7068	8.570e4
329.7707	6.793e4
329.8347	6.243e4
329.8986	5.812e4
329.9626	5.879e4
