50.1130	2.961e3
50.1763	3.128e3
50.2397	3.170e3
50.3031	3.139e3
50.3664	3.082e3
50.4298	2.875e3
50.4932	2.799e3
50.5565	2.709e3
50.6199	2.726e3
50.6833	2.760e3
50.7466	2.750e3
50.8100	2.743e3
50.8734	2.684e3
50.9367	2.961e3
51.0001	2.988e3
51.0635	3.169e3
51.1268	3.007e3
51.1902	3.183e3
51.2536	3.310e3
51.3170	3.820e3
51.3803	3.446e3
51.4437	3.488e3
51.5071	3.253e3
51.5704	3.532e3
51.6338	3.248e3
51.6972	2.837e3
51.7606	2.811e3
51.8239	2.837e3
51.8873	2.786e3
51.9507	2.713e3
52.0140	2.859e3
52.0774	2.991e3
52.1408	2.986e3
52.2042	2.906e3
52.2676	2.699e3
52.3309	2.921e3
52.3943	3.274e3
52.4577	3.171e3
52.5211	3.317e3
52.5844	3.197e3
52.6478	3.149e3
52.7112	2.897e3
52.7746	2.856e3
52.8379	2.723e3
52.9013	2.765e3
52.9647	2.702e3
53.0281	2.701e3
53.0915	2.693e3
53.1549	2.761e3
53.2182	2.876e3
53.2816	2.870e3
53.3450	2.709e3
53.4084	2.861e3
53.4718	3.135e3
53.5351	3.437e3
53.5985	3.579e3
53.6619	4.111e3
53.7253	3.652e3
53.7887	4.325e3
53.8521	4.495e3
53.9154	4.827e3
53.9788	5.367e3
54.0422	5.576e3
54.1056	7.117e3
54.1690	8.797e3
54.2324	1.202e4
54.2958	1.299e4
54.3591	1.919e4
54.4225	2.683e4
54.4859	3.947e4
54.5493	5.606e4
54.6127	8.242e4
54.6761	1.329e5
54.7395	2.290e5
54.8029	5.033e5
54.8663	1.223e6
54.9297	2.604e6
54.9930	3.845e6
55.0564	4.187e6
55.1198	4.418e6
55.1832	5.501e6
55.2466	7.225e6
55.3100	7.451e6
55.3734	5.754e6
55.4368	5.097e6
55.5002	6.216e6
55.5636	4.768e6
55.6270	3.677e6
55.6904	3.098e6
55.7538	1.016e6
55.8172	3.509e5
55.8806	2.297e5
55.9440	1.961e5
56.0073	1.802e5
56.0707	1.657e5
56.1341	1.535e5
56.1975	1.565e5
56.2609	1.681e5
56.3243	1.565e5
56.3877	1.257e5
56.4511	1.233e5
56.5145	1.226e5
56.5779	9.844e4
56.6413	8.899e4
56.7047	7.104e4
56.7681	4.967e4
56.8315	4.390e4
56.8949	4.208e4
56.9583	3.999e4
57.0217	4.287e4
57.0851	4.070e4
57.1485	4.012e4
57.2119	4.393e4
57.2753	4.180e4
57.3388	3.864e4
57.4022	3.287e4
57.4656	3.281e4
57.5290	3.068e4
57.5924	2.461e4
57.6558	2.433e4
57.7192	1.892e4
57.7826	1.858e4
57.8460	1.769e4
57.9094	1.342e4
57.9728	1.437e4
58.0362	1.510e4
58.0996	1.243e4
58.1630	1.190e4
58.2264	1.170e4
58.2899	1.209e4
58.3533	1.153e4
58.4167	9.135e3
58.4801	1.009e4
58.5435	9.201e3
58.6069	7.503e3
58.6703	8.067e3
58.7337	7.776e3
58.7971	8.368e3
58.8605	7.277e3
58.9240	7.221e3
58.9874	7.853e3
59.0508	7.391e3
59.1142	7.067e3
59.1776	7.116e3
59.2410	6.969e3
59.3044	7.119e3
59.3679	6.024e3
59.4313	6.342e3
59.4947	6.924e3
59.5581	5.638e3
59.6215	4.241e3
59.6849	5.858e3
59.7484	5.370e3
59.8118	4.515e3
59.8752	4.477e3
59.9386	4.870e3
60.0020	4.987e3
60.0654	5.860e3
60.1289	6.318e3
60.1923	5.631e3
60.2557	6.517e3
60.3191	6.692e3
60.3825	5.424e3
60.4460	5.398e3
60.5094	6.524e3
60.5728	5.866e3
60.6362	5.426e3
60.6996	4.912e3
60.7631	4.105e3
60.8265	3.867e3
60.8899	3.546e3
60.9533	2.952e3
61.0168	3.719e3
61.0802	3.343e3
61.1436	3.218e3
61.2070	3.245e3
61.2705	3.562e3
61.3339	3.291e3
61.3973	3.212e3
61.4607	3.118e3
61.5242	3.812e3
61.5876	3.640e3
61.6510	3.401e3
61.7144	3.899e3
61.7779	3.440e3
61.8413	3.103e3
61.9047	3.021e3
61.9682	3.169e3
62.0316	2.725e3
62.0950	3.477e3
62.1584	3.013e3
62.2219	3.489e3
62.2853	3.207e3
62.3487	2.965e3
62.4122	2.775e3
62.4756	2.873e3
62.5390	3.506e3
