184.0250	2.684e4
184.0888	3.975e4
184.1527	7.144e4
184.2165	1.703e5
184.2804	5.763e5
184.3442	1.451e6
184.4081	2.629e6
184.4719	3.529e6
184.5358	4.279e6
184.5996	5.516e6
184.6635	6.253e6
184.7273	5.908e6
184.7911	5.253e6
184.8550	5.056e6
184.9188	5.743e6
184.9827	5.371e6
185.0465	4.699e6
185.1104	4.938e6
185.1742	5.463e6
185.2381	3.739e6
185.3019	3.154e6
185.3658	1.899e6
185.4296	1.071e6
185.4935	7.245e5
185.5573	6.526e5
185.6212	7.318e5
185.6850	7.589e5
185.7489	6.759e5
185.8127	6.097e5
185.8765	6.171e5
185.9404	6.818e5
186.0042	6.033e5
186.0681	5.524e5
186.1319	5.988e5
186.1958	5.903e5
186.2596	4.253e5
186.3235	3.671e5
186.3873	2.043e5
186.4512	1.265e5
186.5150	9.477e4
186.5789	8.994e4
186.6427	8.874e4
186.7066	9.260e4
186.7704	8.055e4
186.8343	7.602e4
186.8981	7.704e4
186.9620	7.987e4
187.0258	6.872e4
187.0897	6.895e4
187.1535	7.468e4
187.2174	6.268e4
187.2812	5.177e4
187.3451	4.303e4
187.4089	3.068e4
187.4728	2.677e4
187.5366	2.300e4
187.6005	2.250e4
187.6643	2.344e4
187.7282	2.136e4
187.7920	2.260e4
187.8559	2.057e4
187.9197	2.283e4
187.9836	2.129e4
