650.0107	5.266e4
650.0746	4.950e4
650.1384	4.473e4
650.2024	4.679e4
650.2662	6.175e4
650.3301	1.168e5
650.3939	2.447e5
650.4579	5.111e5
650.5217	8.820e5
650.5856	1.271e6
650.6494	1.619e6
650.7134	1.925e6
650.7772	2.300e6
650.8411	2.638e6
650.9049	2.895e6
650.9688	3.010e6
651.0327	2.986e6
651.0966	2.938e6
651.1604	2.959e6
651.2242	3.227e6
651.2882	3.647e6
651.3521	3.495e6
651.4159	3.109e6
651.4797	2.917e6
651.5437	3.259e6
651.6075	3.644e6
651.6714	3.342e6
651.7352	3.053e6
651.7991	3.255e6
651.8630	3.352e6
651.9269	2.989e6
651.9907	2.698e6
652.0546	2.393e6
652.1185	2.039e6
652.1824	1.952e6
652.2462	2.078e6
652.3101	2.145e6
652.3740	1.953e6
652.4379	1.716e6
652.5017	1.605e6
652.5656	1.849e6
652.6295	1.890e6
652.6934	1.656e6
652.7572	1.530e6
652.8210	1.686e6
652.8849	1.581e6
652.9489	1.384e6
653.0127	1.201e6
653.0765	1.048e6
653.1404	9.022e5
653.2043	8.613e5
653.2682	9.116e5
653.3320	8.934e5
653.3959	7.818e5
653.4598	6.898e5
653.5237	6.678e5
653.5875	7.771e5
653.6514	7.102e5
653.7152	6.155e5
653.7792	5.845e5
653.8430	6.403e5
653.9069	5.484e5
653.9707	4.691e5
654.0347	4.027e5
654.0985	3.398e5
654.1624	2.873e5
654.2262	2.820e5
654.2902	2.853e5
654.3540	2.698e5
654.4178	2.396e5
654.4817	2.062e5
654.5455	2.215e5
654.6095	2.376e5
654.6733	2.094e5
654.7372	1.864e5
